chauffageemissionid,chauffageid,begesid,co2emischauffage,datedebut,datefin,rank
15817,6,521,18.608896790325243,2023-09-14,2023-09-14,4
15818,2,521,8.466579673333404,2023-09-15,2023-09-15,5
15819,1,521,18.28375032362112,2023-09-16,2023-09-16,2
15820,6,521,15.611861660076782,2023-09-17,2023-09-17,5
15821,6,521,19.417464639647264,2023-09-18,2023-09-18,1
15822,7,521,23.60715858877873,2023-09-19,2023-09-19,2
15823,3,521,24.1089653386551,2023-09-20,2023-09-20,2
15824,6,521,16.979533469710777,2023-09-21,2023-09-21,3
15825,6,521,14.211067701504883,2023-09-22,2023-09-22,2
15826,2,521,9.084564696994352,2023-09-23,2023-09-23,3
15827,5,521,11.173906060224812,2023-09-24,2023-09-24,5
15828,8,521,16.67895214194103,2023-09-25,2023-09-25,5
15829,1,521,19.0938054897822,2023-09-26,2023-09-26,2
15830,3,521,11.618872484762898,2023-09-27,2023-09-27,4
15831,8,522,13.193309903116411,2023-09-28,2023-09-28,3
15832,4,522,19.96981552040799,2023-09-29,2023-09-29,3
15833,7,522,32.19109047110405,2023-09-30,2023-09-30,4
15834,7,522,37.61348303317047,2023-10-01,2023-10-01,1
15835,2,522,34.642263817970104,2023-10-02,2023-10-02,4
15836,6,522,34.26444021468586,2023-10-03,2023-10-03,1
15837,2,522,38.864217997876935,2023-10-04,2023-10-04,4
15838,8,522,25.082239825703766,2023-10-05,2023-10-05,2
15839,6,522,36.217291466174274,2023-10-06,2023-10-06,5
15840,8,522,18.186710359023618,2023-10-07,2023-10-07,5
15841,7,522,12.864474658031085,2023-10-08,2023-10-08,5
15842,4,522,15.072090311715503,2023-10-09,2023-10-09,1
15843,6,522,35.447902203465176,2023-10-10,2023-10-10,2
15844,3,522,38.33707668367725,2023-10-11,2023-10-11,3
15845,3,522,23.411707161056256,2023-10-12,2023-10-12,5
15846,4,522,21.677685914624064,2023-10-13,2023-10-13,4
15847,7,522,12.300859240523202,2023-10-14,2023-10-14,3
15848,6,522,16.976980831142587,2023-10-15,2023-10-15,1
15849,7,522,13.158240872091758,2023-10-16,2023-10-16,1
15850,6,522,24.351092591742354,2023-10-17,2023-10-17,2
15851,8,522,32.28939258565373,2023-10-18,2023-10-18,4
15852,1,522,25.88029725781474,2023-10-19,2023-10-19,5
15853,3,522,37.29630495780877,2023-10-20,2023-10-20,5
15854,2,522,11.86609030224928,2023-10-21,2023-10-21,3
15855,1,522,12.277268732060715,2023-10-22,2023-10-22,3
15856,1,522,16.421801724905812,2023-10-23,2023-10-23,3
15857,4,522,15.035966447370846,2023-10-24,2023-10-24,5
15858,2,522,15.26402439110328,2023-10-25,2023-10-25,2
15859,7,522,31.149233165893232,2023-10-26,2023-10-26,1
15860,7,522,34.69850829252046,2023-10-27,2023-10-27,5
15861,5,523,37.04456241217942,2023-10-28,2023-10-28,1
15862,2,523,11.91928847097361,2023-10-29,2023-10-29,4
15863,1,523,13.154127897207264,2023-10-30,2023-10-30,4
15864,4,523,21.862082664440564,2023-10-31,2023-10-31,1
15865,7,523,30.532880445320142,2023-11-01,2023-11-01,5
15866,7,523,10.541286131226492,2023-11-02,2023-11-02,2
15867,3,523,13.02093397615985,2023-11-03,2023-11-03,5
15868,1,523,37.79975858652262,2023-11-04,2023-11-04,5
15869,4,523,21.399543454566206,2023-11-05,2023-11-05,2
15870,2,523,33.94196895684358,2023-11-06,2023-11-06,1
15871,8,523,12.638813955446306,2023-11-07,2023-11-07,1
15872,4,523,38.54687565947729,2023-11-08,2023-11-08,2
15873,3,523,30.79233251776723,2023-11-09,2023-11-09,4
15874,5,523,33.11964291938094,2023-11-10,2023-11-10,4
15875,5,523,18.618355189351142,2023-11-11,2023-11-11,3
15876,4,523,24.39372985666449,2023-11-12,2023-11-12,3
15877,7,523,17.379628950848165,2023-11-13,2023-11-13,4
15878,1,523,16.295997255529002,2023-11-14,2023-11-14,1
15879,3,523,32.794445887527736,2023-11-15,2023-11-15,5
15880,6,523,32.12214459884557,2023-11-16,2023-11-16,2
15881,2,523,27.093277104636403,2023-11-17,2023-11-17,5
15882,3,523,28.34402768795233,2023-11-18,2023-11-18,1
15883,4,523,20.147598227076784,2023-11-19,2023-11-19,4
15884,6,523,24.349649949457067,2023-11-20,2023-11-20,5
15885,8,523,26.037296133910033,2023-11-21,2023-11-21,5
15886,1,523,27.964249267967187,2023-11-22,2023-11-22,3
15887,2,523,13.433071913240598,2023-11-23,2023-11-23,3
15888,5,523,38.30439507052859,2023-11-24,2023-11-24,2
15889,1,523,18.98346708805027,2023-11-25,2023-11-25,4
15890,1,523,39.15343834534703,2023-11-26,2023-11-26,1
15891,7,524,34.90603364744939,2023-11-27,2023-11-27,4
15892,4,524,26.564451988243768,2023-11-28,2023-11-28,4
15893,4,524,18.602624083842027,2023-11-29,2023-11-29,3
15894,7,524,34.00251622334163,2023-11-30,2023-11-30,4
15895,2,524,15.42145880471358,2023-12-01,2023-12-01,3
15896,3,524,30.25138266918202,2023-12-02,2023-12-02,3
15897,6,524,13.993769772662521,2023-12-03,2023-12-03,5
15898,5,524,30.160468330895636,2023-12-04,2023-12-04,5
15899,7,524,16.107684218138417,2023-12-05,2023-12-05,4
15900,7,524,16.14905103226949,2023-12-06,2023-12-06,2
15901,4,524,33.04913206606982,2023-12-07,2023-12-07,3
15902,5,524,12.450611779894718,2023-12-08,2023-12-08,4
15903,5,524,13.891290778422949,2023-12-09,2023-12-09,2
15904,8,524,34.95347302981256,2023-12-10,2023-12-10,2
15905,3,524,25.73971888029719,2023-12-11,2023-12-11,4
15906,4,524,29.47868354918157,2023-12-12,2023-12-12,4
15907,5,524,20.328090507573254,2023-12-13,2023-12-13,4
15908,1,524,35.92980835231255,2023-12-14,2023-12-14,5
15909,1,524,39.61452689180004,2023-12-15,2023-12-15,4
15910,2,524,39.51213925876419,2023-12-16,2023-12-16,1
15911,2,524,15.352641740046776,2023-12-17,2023-12-17,2
15912,2,524,13.400910571524701,2023-12-18,2023-12-18,2
15913,6,524,21.174439200090482,2023-12-19,2023-12-19,1
15914,7,524,26.885842766469843,2023-12-20,2023-12-20,4
15915,3,524,10.531827887493035,2023-12-21,2023-12-21,4
15916,7,524,20.136374500599615,2023-12-22,2023-12-22,2
15917,6,524,14.026524735523353,2023-12-23,2023-12-23,5
15918,6,524,30.55963472371409,2023-12-24,2023-12-24,5
15919,8,524,24.546926581470824,2023-12-25,2023-12-25,1
15920,6,524,33.643410165798244,2023-12-26,2023-12-26,4
15921,5,525,21.69736201401871,2023-01-01,2023-01-01,3
15922,3,525,45.15155415347754,2023-01-02,2023-01-02,2
15923,5,525,35.82735877254148,2023-01-03,2023-01-03,4
15924,7,525,25.5594894146998,2023-01-04,2023-01-04,3
15925,6,525,38.293053361384636,2023-01-05,2023-01-05,3
15926,4,525,17.30714628977581,2023-01-06,2023-01-06,3
15927,6,525,35.7015768356942,2023-01-07,2023-01-07,5
15928,6,525,20.147047044312544,2023-01-08,2023-01-08,3
15929,6,525,30.89054677902254,2023-01-09,2023-01-09,1
15930,1,525,22.646366283424868,2023-01-10,2023-01-10,4
15931,5,525,19.481712057072972,2023-01-11,2023-01-11,3
15932,7,525,22.98305244459378,2023-01-12,2023-01-12,3
15933,3,525,14.45256751680736,2023-01-13,2023-01-13,1
15934,3,525,15.88938000464345,2023-01-14,2023-01-14,4
15935,7,525,20.319426603751225,2023-01-15,2023-01-15,3
15936,3,525,16.321743395406735,2023-01-16,2023-01-16,4
15937,2,525,29.809419570432823,2023-01-17,2023-01-17,5
15938,1,525,44.373830939281426,2023-01-18,2023-01-18,3
15939,5,525,23.985105325004184,2023-01-19,2023-01-19,1
15940,6,525,31.69370710692405,2023-01-20,2023-01-20,2
15941,7,525,29.3242144315793,2023-01-21,2023-01-21,2
15942,2,525,30.68219023339389,2023-01-22,2023-01-22,3
15943,4,525,21.137294637502915,2023-01-23,2023-01-23,1
15944,1,525,38.25053419421627,2023-01-24,2023-01-24,5
15945,8,525,19.906420789058803,2023-01-25,2023-01-25,3
15946,2,525,44.42158594512979,2023-01-26,2023-01-26,5
15947,3,525,39.51883149372002,2023-01-27,2023-01-27,5
15948,6,525,45.31083356459261,2023-01-28,2023-01-28,5
15949,8,525,21.672695282732096,2023-01-29,2023-01-29,4
15950,3,525,33.84907723924216,2023-01-30,2023-01-30,3
15951,4,526,23.155262604839,2023-01-31,2023-01-31,4
15952,3,526,29.28487258629913,2023-02-01,2023-02-01,5
15953,3,526,29.49995497072021,2023-02-02,2023-02-02,4
15954,7,526,15.248052030085105,2023-02-03,2023-02-03,2
15955,1,526,23.660992092713443,2023-02-04,2023-02-04,3
15956,7,526,47.49793161180009,2023-02-05,2023-02-05,4
15957,6,526,39.04721935809703,2023-02-06,2023-02-06,5
15958,2,526,28.863412839619315,2023-02-07,2023-02-07,5
15959,4,526,33.60252110192524,2023-02-08,2023-02-08,3
15960,6,526,16.5216651934881,2023-02-09,2023-02-09,2
15961,4,526,26.820347391121985,2023-02-10,2023-02-10,1
15962,4,526,41.383945506161254,2023-02-11,2023-02-11,5
15963,6,526,28.285634043911944,2023-02-12,2023-02-12,1
15964,3,526,19.498314063347916,2023-02-13,2023-02-13,4
15965,1,526,32.4413374695793,2023-02-14,2023-02-14,5
15966,5,526,13.276646910040776,2023-02-15,2023-02-15,3
15967,1,526,25.817688162868496,2023-02-16,2023-02-16,5
15968,8,526,25.30507250247663,2023-02-17,2023-02-17,4
15969,8,526,18.111149312428658,2023-02-18,2023-02-18,3
15970,8,526,21.74340738301323,2023-02-19,2023-02-19,3
15971,6,526,24.502891884810523,2023-02-20,2023-02-20,3
15972,1,526,28.400173274691035,2023-02-21,2023-02-21,4
15973,1,526,19.953941837889904,2023-02-22,2023-02-22,3
15974,5,526,46.10396709292919,2023-02-23,2023-02-23,5
15975,5,526,43.85322635429536,2023-02-24,2023-02-24,3
15976,1,526,13.190915875077893,2023-02-25,2023-02-25,5
15977,6,526,43.5370408897309,2023-02-26,2023-02-26,3
15978,8,526,30.81927417487958,2023-02-27,2023-02-27,4
15979,7,526,20.489407382026187,2023-02-28,2023-02-28,3
15980,7,526,21.533051770450356,2023-03-01,2023-03-01,2
15981,1,527,17.057277467548342,2023-03-02,2023-03-02,3
15982,6,527,12.628372352374091,2023-03-03,2023-03-03,2
15983,3,527,16.406345371755265,2023-03-04,2023-03-04,3
15984,5,527,24.966309550165036,2023-03-05,2023-03-05,5
15985,2,527,21.367095349022215,2023-03-06,2023-03-06,2
15986,4,527,35.84685238320004,2023-03-07,2023-03-07,1
15987,1,527,22.260376045010382,2023-03-08,2023-03-08,5
15988,7,527,16.318135385122254,2023-03-09,2023-03-09,5
15989,8,527,22.755541090264575,2023-03-10,2023-03-10,5
15990,1,527,21.383662644739413,2023-03-11,2023-03-11,1
15991,2,527,26.980757277603555,2023-03-12,2023-03-12,4
15992,7,527,13.36792956332914,2023-03-13,2023-03-13,1
15993,7,527,24.270825359161613,2023-03-14,2023-03-14,5
15994,2,527,34.97495268324316,2023-03-15,2023-03-15,3
15995,2,527,23.505597534153843,2023-03-16,2023-03-16,3
15996,6,527,21.671734826688958,2023-03-17,2023-03-17,1
15997,5,527,35.483874127971,2023-03-18,2023-03-18,4
15998,6,527,10.245095187136249,2023-03-19,2023-03-19,1
15999,5,527,30.547126160039856,2023-03-20,2023-03-20,2
16000,2,527,20.477391873865507,2023-03-21,2023-03-21,2
16001,2,527,21.991193360276093,2023-03-22,2023-03-22,4
16002,1,527,10.06132866939741,2023-03-23,2023-03-23,2
16003,1,527,11.93239552664817,2023-03-24,2023-03-24,3
16004,1,527,9.549194736365285,2023-03-25,2023-03-25,3
16005,3,527,22.229192164790046,2023-03-26,2023-03-26,1
16006,4,527,29.05761412441355,2023-03-27,2023-03-27,5
16007,2,527,13.002014405171264,2023-03-28,2023-03-28,1
16008,1,527,13.153503780163057,2023-03-29,2023-03-29,4
16009,1,527,12.858385478992984,2023-03-30,2023-03-30,1
16010,6,527,10.305111620386292,2023-03-31,2023-03-31,5
16011,4,528,21.54006030192029,2023-04-01,2023-04-01,1
16012,3,528,35.42218396596436,2023-04-02,2023-04-02,5
16013,5,528,31.775996156169356,2023-04-03,2023-04-03,3
16014,3,528,27.041106069900735,2023-04-04,2023-04-04,3
16015,1,528,29.57928680971558,2023-04-05,2023-04-05,4
16016,6,528,11.989168364634478,2023-04-06,2023-04-06,2
16017,2,528,22.02373515809499,2023-04-07,2023-04-07,4
16018,1,528,22.785982679830322,2023-04-08,2023-04-08,3
16019,3,528,26.828964827209703,2023-04-09,2023-04-09,5
16020,2,528,15.924146458409936,2023-04-10,2023-04-10,1
16021,8,528,17.747641429726727,2023-04-11,2023-04-11,3
16022,2,528,31.691026489549838,2023-04-12,2023-04-12,1
16023,5,528,30.728292945896847,2023-04-13,2023-04-13,5
16024,1,528,29.35269760986692,2023-04-14,2023-04-14,1
16025,8,528,11.27859405250217,2023-04-15,2023-04-15,4
16026,4,528,11.146165533581192,2023-04-16,2023-04-16,3
16027,1,528,15.396655476776267,2023-04-17,2023-04-17,1
16028,8,528,18.619458948571413,2023-04-18,2023-04-18,1
16029,6,528,16.682321436014185,2023-04-19,2023-04-19,1
16030,3,528,32.633350366152285,2023-04-20,2023-04-20,3
16031,8,528,17.765360265194186,2023-04-21,2023-04-21,2
16032,2,528,17.292625135440815,2023-04-22,2023-04-22,5
16033,3,528,17.317741356339035,2023-04-23,2023-04-23,5
16034,8,528,13.582860868019427,2023-04-24,2023-04-24,1
16035,1,528,19.461048382909418,2023-04-25,2023-04-25,4
16036,4,528,10.332078763673016,2023-04-26,2023-04-26,2
16037,5,528,31.925862608355196,2023-04-27,2023-04-27,1
16038,6,528,14.473610721324167,2023-04-28,2023-04-28,5
16039,8,528,12.502832025082888,2023-04-29,2023-04-29,2
16040,3,528,16.70227646627246,2023-04-30,2023-04-30,4
16041,4,529,30.168536115387184,2023-05-01,2023-05-01,1
16042,4,529,27.80918370724263,2023-05-02,2023-05-02,5
16043,3,529,9.74916492264229,2023-05-03,2023-05-03,2
16044,3,529,18.05314241250531,2023-05-04,2023-05-04,5
16045,1,529,22.198541283194775,2023-05-05,2023-05-05,1
16046,8,529,26.56095604063628,2023-05-06,2023-05-06,1
16047,6,529,17.446856337383345,2023-05-07,2023-05-07,2
16048,2,529,17.508991234646494,2023-05-08,2023-05-08,1
16049,8,529,21.471300570540308,2023-05-09,2023-05-09,5
16050,5,529,17.33136544181849,2023-05-10,2023-05-10,2
16051,6,529,33.02751319837509,2023-05-11,2023-05-11,1
16052,2,529,18.82528909271172,2023-05-12,2023-05-12,4
16053,2,529,13.427300147309763,2023-05-13,2023-05-13,4
16054,2,529,26.50092432966149,2023-05-14,2023-05-14,4
16055,2,529,12.211645528661013,2023-05-15,2023-05-15,4
16056,7,529,19.275548504095884,2023-05-16,2023-05-16,4
16057,2,529,12.63909721075729,2023-05-17,2023-05-17,3
16058,4,529,17.163327979452934,2023-05-18,2023-05-18,1
16059,2,529,33.707852532296535,2023-05-19,2023-05-19,1
16060,1,529,26.79167820457695,2023-05-20,2023-05-20,2
16061,7,529,10.541969308825383,2023-05-21,2023-05-21,5
16062,5,529,22.73640716344581,2023-05-22,2023-05-22,2
16063,2,529,17.595557722512282,2023-05-23,2023-05-23,4
16064,1,529,12.159531530726518,2023-05-24,2023-05-24,4
16065,2,529,24.841801819971224,2023-05-25,2023-05-25,3
16066,2,529,34.08404461121091,2023-05-26,2023-05-26,5
16067,6,529,18.288148703922325,2023-05-27,2023-05-27,2
16068,8,529,11.951245600708079,2023-05-28,2023-05-28,1
16069,3,529,33.112806658400274,2023-05-29,2023-05-29,5
16070,3,529,33.64548661026087,2023-05-30,2023-05-30,5
16071,5,530,11.306819146152296,2023-05-31,2023-05-31,3
16072,5,530,25.906805080298973,2023-06-01,2023-06-01,4
16073,7,530,21.248744892964446,2023-06-02,2023-06-02,2
16074,6,530,11.184399382359818,2023-06-03,2023-06-03,4
16075,1,530,24.40515331276786,2023-06-04,2023-06-04,3
16076,8,530,30.901981069179286,2023-06-05,2023-06-05,4
16077,7,530,31.74980376623592,2023-06-06,2023-06-06,2
16078,7,530,13.062185850600178,2023-06-07,2023-06-07,1
16079,5,530,23.38262361919935,2023-06-08,2023-06-08,3
16080,7,530,17.791848125333328,2023-06-09,2023-06-09,3
16081,1,530,32.697724527030715,2023-06-10,2023-06-10,5
16082,7,530,23.102869538302087,2023-06-11,2023-06-11,1
16083,3,530,22.134432187635397,2023-06-12,2023-06-12,3
16084,3,530,13.96094861165431,2023-06-13,2023-06-13,3
16085,8,530,9.749478862751783,2023-06-14,2023-06-14,2
16086,5,530,35.91026728641003,2023-06-15,2023-06-15,3
16087,5,530,23.241424982160794,2023-06-16,2023-06-16,1
16088,6,530,12.364414441047987,2023-06-17,2023-06-17,3
16089,2,530,26.732028678119818,2023-06-18,2023-06-18,3
16090,5,530,18.015933584715867,2023-06-19,2023-06-19,3
16091,7,530,31.54502927724625,2023-06-20,2023-06-20,3
16092,4,530,15.941517708907103,2023-06-21,2023-06-21,1
16093,4,530,12.30958219987678,2023-06-22,2023-06-22,4
16094,3,530,25.267700842964675,2023-06-23,2023-06-23,4
16095,4,530,25.221969863366215,2023-06-24,2023-06-24,5
16096,4,530,25.376301469529945,2023-06-25,2023-06-25,5
16097,5,530,31.334704452847248,2023-06-26,2023-06-26,2
16098,6,530,24.60208788536975,2023-06-27,2023-06-27,5
16099,6,530,27.517733156195234,2023-06-28,2023-06-28,1
16100,2,530,32.228996484213546,2023-06-29,2023-06-29,4
16101,3,531,29.390524677470093,2023-06-30,2023-06-30,5
16102,5,531,8.486995897125519,2023-07-01,2023-07-01,4
16103,3,531,26.988409921625102,2023-07-02,2023-07-02,4
16104,2,531,31.47958313819911,2023-07-03,2023-07-03,4
16105,7,531,26.54216151218695,2023-07-04,2023-07-04,3
16106,8,531,8.509979567616202,2023-07-05,2023-07-05,5
16107,2,531,24.19606277903732,2023-07-06,2023-07-06,2
16108,6,531,19.640876361320803,2023-07-07,2023-07-07,3
16109,4,531,29.919478879909885,2023-07-08,2023-07-08,5
16110,1,531,24.616629020313628,2023-07-09,2023-07-09,5
16111,8,531,25.291480465993644,2023-07-10,2023-07-10,3
16112,4,531,8.076805843654222,2023-07-11,2023-07-11,2
16113,5,531,10.482873293807248,2023-07-12,2023-07-12,1
16114,1,531,24.88417053480496,2023-07-13,2023-07-13,3
16115,2,531,31.35337560497751,2023-07-14,2023-07-14,5
16116,4,531,29.2556354197123,2023-07-15,2023-07-15,2
16117,4,531,26.953271647184934,2023-07-16,2023-07-16,2
16118,8,531,26.573943901702364,2023-07-17,2023-07-17,2
16119,8,531,31.49339181843901,2023-07-18,2023-07-18,3
16120,8,531,14.930522635916105,2023-07-19,2023-07-19,5
16121,2,531,18.961093165606513,2023-07-20,2023-07-20,5
16122,2,531,31.786370554213477,2023-07-21,2023-07-21,3
16123,2,531,9.97245523610998,2023-07-22,2023-07-22,2
16124,3,531,22.493337872866192,2023-07-23,2023-07-23,4
16125,5,531,23.36053543568016,2023-07-24,2023-07-24,4
16126,7,531,14.381899418939028,2023-07-25,2023-07-25,2
16127,3,531,31.59027567635732,2023-07-26,2023-07-26,3
16128,4,531,28.463557588283795,2023-07-27,2023-07-27,4
16129,2,531,16.439892454347497,2023-07-28,2023-07-28,5
16130,2,531,23.959166921358495,2023-07-29,2023-07-29,5
16131,5,532,20.4195563323632,2023-07-30,2023-07-30,4
16132,3,532,19.81449960239654,2023-07-31,2023-07-31,3
16133,2,532,16.208253485586162,2023-08-01,2023-08-01,1
16134,5,532,12.667104218421981,2023-08-02,2023-08-02,1
16135,6,532,25.53301757249574,2023-08-03,2023-08-03,2
16136,3,532,17.78279262592388,2023-08-04,2023-08-04,3
16137,3,532,21.789723583810858,2023-08-05,2023-08-05,5
16138,8,532,28.33869970558776,2023-08-06,2023-08-06,4
16139,8,532,14.635564237396853,2023-08-07,2023-08-07,3
16140,1,532,8.47981718592646,2023-08-08,2023-08-08,2
16141,8,532,29.14797552641096,2023-08-09,2023-08-09,4
16142,8,532,26.125720353756765,2023-08-10,2023-08-10,1
16143,8,532,8.748086234775835,2023-08-11,2023-08-11,5
16144,8,532,30.800950725365023,2023-08-12,2023-08-12,1
16145,8,532,12.309558611522144,2023-08-13,2023-08-13,2
16146,5,532,16.745131390362683,2023-08-14,2023-08-14,1
16147,4,532,16.322630423046416,2023-08-15,2023-08-15,2
16148,6,532,14.2185455240177,2023-08-16,2023-08-16,5
16149,2,532,13.720774739235267,2023-08-17,2023-08-17,3
16150,4,532,23.91670043956803,2023-08-18,2023-08-18,2
16151,3,532,12.156354037655682,2023-08-19,2023-08-19,3
16152,7,532,8.774937293826913,2023-08-20,2023-08-20,5
16153,1,532,19.3879195844841,2023-08-21,2023-08-21,3
16154,2,532,29.452958901128696,2023-08-22,2023-08-22,5
16155,5,532,8.670884953261373,2023-08-23,2023-08-23,4
16156,2,532,30.562323415014813,2023-08-24,2023-08-24,5
16157,6,532,31.712798183238153,2023-08-25,2023-08-25,2
16158,6,532,31.811758009333985,2023-08-26,2023-08-26,4
16159,4,532,14.008065820981797,2023-08-27,2023-08-27,1
16160,3,532,13.786150053140782,2023-08-28,2023-08-28,5
16161,8,533,17.51184678184061,2023-08-29,2023-08-29,5
16162,8,533,12.321269638607317,2023-08-30,2023-08-30,1
16163,1,533,12.3493906568113,2023-08-31,2023-08-31,1
16164,1,533,28.455639860299428,2023-09-01,2023-09-01,1
16165,3,533,25.510294742867682,2023-09-02,2023-09-02,1
16166,5,533,30.76303667839218,2023-09-03,2023-09-03,2
16167,3,533,13.127222337425549,2023-09-04,2023-09-04,4
16168,6,533,24.235334175104978,2023-09-05,2023-09-05,5
16169,5,533,18.974671526717554,2023-09-06,2023-09-06,2
16170,3,533,25.271122516888855,2023-09-07,2023-09-07,3
16171,2,533,27.00079013355838,2023-09-08,2023-09-08,5
16172,2,533,23.509990914517168,2023-09-09,2023-09-09,3
16173,4,533,11.039864563463127,2023-09-10,2023-09-10,5
16174,8,533,17.505276054865938,2023-09-11,2023-09-11,1
16175,1,533,26.234488035752555,2023-09-12,2023-09-12,1
16176,7,533,14.376088861004417,2023-09-13,2023-09-13,4
16177,1,533,18.03481144941587,2023-09-14,2023-09-14,4
16178,7,533,12.127593467719663,2023-09-15,2023-09-15,3
16179,4,533,30.376076971092523,2023-09-16,2023-09-16,2
16180,1,533,30.469217652903207,2023-09-17,2023-09-17,1
16181,7,533,29.343890198735814,2023-09-18,2023-09-18,2
16182,3,533,13.316474834458141,2023-09-19,2023-09-19,4
16183,7,533,26.635658446795247,2023-09-20,2023-09-20,1
16184,7,533,25.521364526550535,2023-09-21,2023-09-21,3
16185,2,533,28.98426011978451,2023-09-22,2023-09-22,4
16186,7,533,8.831131090206298,2023-09-23,2023-09-23,3
16187,7,533,18.227807423762098,2023-09-24,2023-09-24,3
16188,7,533,10.502578540816906,2023-09-25,2023-09-25,5
16189,8,533,23.503486353009755,2023-09-26,2023-09-26,2
16190,8,533,13.513232994760045,2023-09-27,2023-09-27,4
16191,8,534,28.855104966152474,2023-09-28,2023-09-28,3
16192,3,534,31.107639429101436,2023-09-29,2023-09-29,2
