alimentationemissionid,alimentid,begesid,co2emisalimentation,datedebut,datefin,rank
6979,2,803,4.143495581829614,2023-03-24,2023-03-24,2
6980,2,803,3.469026425659137,2023-03-27,2023-03-27,3
6981,3,803,8.97412720191031,2023-03-30,2023-03-30,3
6982,2,804,15.401549144247126,2023-04-01,2023-04-01,2
6983,2,804,4.678774062228273,2023-04-08,2023-04-08,4
6984,2,804,8.128702177390297,2023-04-10,2023-04-10,3
6985,2,804,13.40224987985913,2023-04-13,2023-04-13,3
6986,3,804,6.5803498540150684,2023-04-14,2023-04-14,5
6987,2,804,4.257714001963565,2023-04-20,2023-04-20,1
6988,3,804,13.511379476925294,2023-04-21,2023-04-21,1
6989,2,804,7.074117182065203,2023-04-22,2023-04-22,5
6990,2,804,10.342579570691711,2023-04-25,2023-04-25,4
6991,2,804,13.91688924486011,2023-04-30,2023-04-30,1
6992,3,805,10.000053986051938,2023-05-04,2023-05-04,5
6993,3,805,6.306425925696188,2023-05-05,2023-05-05,3
6994,3,805,11.379863570771182,2023-05-06,2023-05-06,2
6995,2,805,1.2060819226857746,2023-05-12,2023-05-12,1
6996,2,805,8.921177351679084,2023-05-19,2023-05-19,3
6997,2,805,8.311949537286402,2023-05-20,2023-05-20,5
6998,3,805,13.336152115580926,2023-05-21,2023-05-21,3
6999,3,805,7.934393476465143,2023-05-28,2023-05-28,4
7000,2,806,14.312070401239628,2023-05-31,2023-05-31,3
7001,3,806,4.372794236200292,2023-06-03,2023-06-03,2
7002,2,806,5.436734874668219,2023-06-05,2023-06-05,2
7003,2,806,2.9056938167455484,2023-06-06,2023-06-06,3
7004,3,806,16.941670101929034,2023-06-07,2023-06-07,3
7005,2,806,1.4455343930287003,2023-06-09,2023-06-09,1
7006,3,806,3.1556641517647854,2023-06-10,2023-06-10,3
7007,2,806,11.108071328225284,2023-06-10,2023-06-10,2
7008,2,806,13.113638004228791,2023-06-11,2023-06-11,4
7009,3,806,1.4183164977924525,2023-06-14,2023-06-14,4
7010,3,806,17.77578616979706,2023-06-19,2023-06-19,4
7011,2,806,17.814664797882283,2023-06-24,2023-06-24,2
7012,3,806,11.376176572088747,2023-06-26,2023-06-26,3
7013,2,806,7.687239511884555,2023-06-27,2023-06-27,1
7014,3,806,12.412192374294191,2023-06-29,2023-06-29,4
7015,10,807,15.91940446846611,2023-07-01,2023-07-01,4
7016,10,807,6.4625327383228415,2023-07-06,2023-07-06,3
7017,12,807,7.26078826201527,2023-07-08,2023-07-08,4
7018,10,807,8.345922153127459,2023-07-11,2023-07-11,2
7019,12,807,2.356795709669499,2023-07-12,2023-07-12,1
7020,12,807,1.5858060482149572,2023-07-13,2023-07-13,2
7021,12,807,4.785267319103832,2023-07-14,2023-07-14,2
7022,10,807,1.1284926139625584,2023-07-24,2023-07-24,2
7023,12,807,9.95231774294446,2023-07-27,2023-07-27,2
7024,12,808,15.397185495014782,2023-07-30,2023-07-30,4
7025,12,808,1.969608250559183,2023-08-02,2023-08-02,3
7026,12,808,9.620087228082662,2023-08-03,2023-08-03,4
7027,10,808,11.795112018933366,2023-08-06,2023-08-06,5
7028,10,808,8.158389203664852,2023-08-11,2023-08-11,5
7029,10,808,2.253075613738286,2023-08-14,2023-08-14,2
7030,10,808,15.895045291370014,2023-08-15,2023-08-15,3
7031,10,808,6.417167941454671,2023-08-18,2023-08-18,2
7032,10,808,14.31454165473877,2023-08-19,2023-08-19,2
7033,12,808,1.421667458216998,2023-08-20,2023-08-20,2
7034,12,808,1.4451389236162069,2023-08-21,2023-08-21,4
7035,10,808,7.902601871439376,2023-08-23,2023-08-23,5
7036,12,808,6.438417276148307,2023-08-26,2023-08-26,2
7037,10,808,5.774733554282083,2023-08-26,2023-08-26,2
7038,10,808,1.1102936416561353,2023-08-28,2023-08-28,3
7039,10,809,7.759802744713125,2023-09-03,2023-09-03,1
7040,10,809,14.591957710247502,2023-09-04,2023-09-04,2
7041,10,809,3.1236669299863764,2023-09-13,2023-09-13,2
7042,12,809,5.816685019928548,2023-09-16,2023-09-16,4
7043,12,809,12.002657623520653,2023-09-19,2023-09-19,2
7044,10,809,15.791860932906008,2023-09-20,2023-09-20,3
7045,12,809,5.846423287267736,2023-09-21,2023-09-21,5
7046,11,810,13.894727160852216,2023-10-01,2023-10-01,2
7047,11,810,6.60559766181561,2023-10-03,2023-10-03,5
7048,11,810,15.75617434466424,2023-10-07,2023-10-07,5
7049,11,810,17.907690532021043,2023-10-09,2023-10-09,1
7050,11,810,2.5775088543384754,2023-10-19,2023-10-19,2
7051,11,811,18.13286584871786,2023-11-08,2023-11-08,1
7052,11,811,16.530977489370915,2023-11-10,2023-11-10,3
7053,11,811,11.373689773080201,2023-11-14,2023-11-14,3
7054,11,811,8.355169917710993,2023-11-21,2023-11-21,5
7055,11,812,13.304112745271105,2023-12-02,2023-12-02,5
7056,11,812,13.838632103300963,2023-12-08,2023-12-08,3
7057,11,812,2.7638714205773898,2023-12-09,2023-12-09,5
7058,11,812,2.8464804885434387,2023-12-12,2023-12-12,5
7059,11,812,19.085721319368528,2023-12-14,2023-12-14,3
7060,11,812,3.7192178720037337,2023-12-22,2023-12-22,5
7061,9,813,23.062082105171626,2023-01-01,2023-01-01,1
7062,11,813,7.402020403885437,2023-01-03,2023-01-03,5
7063,11,813,22.634931525193824,2023-01-06,2023-01-06,5
7064,11,813,2.766794765316364,2023-01-08,2023-01-08,2
7065,9,813,14.260216748458882,2023-01-14,2023-01-14,3
7066,11,813,18.751963971318936,2023-01-17,2023-01-17,5
7067,9,813,16.62420157693507,2023-01-17,2023-01-17,1
7068,9,813,4.089265308596197,2023-01-18,2023-01-18,3
7069,9,813,20.814316150486352,2023-01-27,2023-01-27,1
7070,11,813,5.005230986239973,2023-01-28,2023-01-28,2
7071,11,814,10.81482804766202,2023-02-02,2023-02-02,4
7072,11,814,13.291567740964586,2023-02-04,2023-02-04,2
7073,11,814,4.877434971863396,2023-02-06,2023-02-06,3
7074,9,814,15.38754312545844,2023-02-06,2023-02-06,4
7075,11,814,2.139892503765848,2023-02-10,2023-02-10,1
7076,9,814,20.71983496050421,2023-02-15,2023-02-15,5
7077,11,814,8.057758551445433,2023-02-17,2023-02-17,1
7078,9,814,13.550218124837835,2023-02-20,2023-02-20,2
7079,11,814,4.717711067527966,2023-02-22,2023-02-22,1
7080,11,814,18.31554436926386,2023-02-23,2023-02-23,1
7081,11,814,4.551706553822408,2023-02-25,2023-02-25,1
7082,9,814,11.094334970203793,2023-02-26,2023-02-26,1
7083,9,814,9.991383360942297,2023-02-28,2023-02-28,4
7084,2,815,13.066566959187947,2023-03-09,2023-03-09,3
7085,3,815,4.741515001653068,2023-03-10,2023-03-10,4
7086,3,815,4.633776581087697,2023-03-11,2023-03-11,2
7087,2,815,11.369445902310972,2023-03-13,2023-03-13,4
7088,3,815,5.265681177133604,2023-03-16,2023-03-16,2
7089,3,815,12.54877618631285,2023-03-17,2023-03-17,1
7090,2,815,11.356699374079403,2023-03-18,2023-03-18,4
7091,3,815,3.881268201433115,2023-03-18,2023-03-18,4
7092,2,815,10.607132801207602,2023-03-22,2023-03-22,4
7093,2,815,4.654887787094846,2023-03-30,2023-03-30,1
7094,2,815,6.729786351202337,2023-03-31,2023-03-31,3
7095,2,816,8.785212067456836,2023-04-04,2023-04-04,3
7096,2,816,8.353121536382293,2023-04-11,2023-04-11,3
7097,3,816,5.526398803273081,2023-04-13,2023-04-13,4
7098,3,816,16.39759902241073,2023-04-14,2023-04-14,3
7099,2,816,11.219767781879833,2023-04-19,2023-04-19,5
7100,2,816,10.933722481865024,2023-04-25,2023-04-25,3
7101,3,817,3.86755116700131,2023-05-04,2023-05-04,2
7102,2,817,2.5604234423828194,2023-05-07,2023-05-07,5
7103,3,817,9.361780853135636,2023-05-08,2023-05-08,4
7104,3,817,8.003192130581661,2023-05-09,2023-05-09,3
7105,3,817,11.572204288799783,2023-05-13,2023-05-13,3
7106,2,817,8.222386390865655,2023-05-18,2023-05-18,3
7107,3,817,2.0734731417599495,2023-05-28,2023-05-28,5
7108,2,818,13.362481299934004,2023-05-31,2023-05-31,5
7109,2,818,17.46596942419471,2023-06-01,2023-06-01,4
7110,3,818,13.105216264833338,2023-06-06,2023-06-06,5
7111,2,818,9.142689775434455,2023-06-08,2023-06-08,4
7112,3,818,10.719385953342119,2023-06-13,2023-06-13,2
7113,2,818,15.15999492691491,2023-06-16,2023-06-16,5
7114,3,818,17.43686405528766,2023-06-17,2023-06-17,3
7115,2,818,6.839108867894321,2023-06-17,2023-06-17,5
7116,3,818,8.447100083658164,2023-06-20,2023-06-20,5
7117,2,818,15.653840381314238,2023-06-20,2023-06-20,3
7118,2,818,2.3173450284654917,2023-06-22,2023-06-22,3
7119,12,819,6.843355494239311,2023-06-30,2023-06-30,3
7120,10,819,6.670209378909863,2023-07-03,2023-07-03,3
7121,12,819,4.125531412471946,2023-07-07,2023-07-07,4
7122,10,819,1.117042015053258,2023-07-07,2023-07-07,3
7123,10,819,2.405892395203808,2023-07-09,2023-07-09,1
7124,10,819,2.7000908333961338,2023-07-10,2023-07-10,4
7125,12,819,2.9707220312477456,2023-07-12,2023-07-12,2
7126,12,819,2.691900885410306,2023-07-14,2023-07-14,2
7127,12,819,13.585669813348446,2023-07-15,2023-07-15,3
7128,10,819,6.827742503187889,2023-07-22,2023-07-22,5
7129,12,819,9.476551804995351,2023-07-26,2023-07-26,4
7130,12,819,5.727278483296537,2023-07-29,2023-07-29,2
7131,10,820,15.205898340787503,2023-07-31,2023-07-31,1
7132,12,820,1.2662316222670498,2023-08-04,2023-08-04,4
7133,12,820,1.0570218219756204,2023-08-06,2023-08-06,1
7134,12,820,12.489050989888794,2023-08-08,2023-08-08,1
7135,10,820,13.91513699362934,2023-08-13,2023-08-13,1
7136,12,820,14.544211472975073,2023-08-14,2023-08-14,2
7137,10,820,9.868928158708169,2023-08-15,2023-08-15,2
7138,12,820,5.6191229918804915,2023-08-16,2023-08-16,4
7139,10,820,13.56908107471059,2023-08-16,2023-08-16,1
7140,12,820,9.176102109683109,2023-08-19,2023-08-19,3
7141,12,820,6.960260938254734,2023-08-20,2023-08-20,4
7142,10,820,4.858941780118098,2023-08-23,2023-08-23,5
7143,10,820,8.753325097086618,2023-08-26,2023-08-26,4
7144,12,820,9.50457893930445,2023-08-27,2023-08-27,3
7145,10,820,15.52887570676532,2023-08-27,2023-08-27,3
7146,10,820,5.271331620402261,2023-08-28,2023-08-28,5
7147,12,820,9.581572818535284,2023-08-28,2023-08-28,1
7148,12,821,10.47802801834861,2023-08-30,2023-08-30,1
7149,10,821,10.74819332318281,2023-09-05,2023-09-05,4
7150,10,821,13.560612444254748,2023-09-06,2023-09-06,2
7151,10,821,14.042908426011175,2023-09-08,2023-09-08,5
7152,10,821,13.188230537459882,2023-09-10,2023-09-10,3
7153,12,821,1.2518922143119662,2023-09-12,2023-09-12,2
7154,10,821,5.542251026503788,2023-09-19,2023-09-19,1
7155,10,821,7.993072571615201,2023-09-20,2023-09-20,1
7156,12,821,10.968134083689332,2023-09-23,2023-09-23,1
7157,11,822,8.014024886054077,2023-10-03,2023-10-03,3
7158,11,822,19.414781835891205,2023-10-06,2023-10-06,5
7159,11,822,12.975557140838209,2023-10-12,2023-10-12,3
7160,11,822,2.0371132017283027,2023-10-14,2023-10-14,2
7161,11,822,2.0508112834850873,2023-10-17,2023-10-17,1
7162,11,822,19.642604496232504,2023-10-22,2023-10-22,4
7163,11,823,6.61598529491646,2023-11-08,2023-11-08,4
7164,11,823,13.386375169965163,2023-11-15,2023-11-15,3
7165,11,823,10.975466245229779,2023-11-16,2023-11-16,5
7166,11,823,15.709394435211562,2023-11-23,2023-11-23,2
7167,11,823,14.285025825610441,2023-11-25,2023-11-25,3
7168,11,824,8.081918596078452,2023-11-30,2023-11-30,1
7169,11,824,10.515589858448957,2023-12-09,2023-12-09,3
7170,11,824,16.831987949512005,2023-12-10,2023-12-10,1
7171,11,824,7.420507855033971,2023-12-12,2023-12-12,5
7172,11,824,16.41376938666393,2023-12-13,2023-12-13,3
7173,11,824,13.945768580747938,2023-12-18,2023-12-18,1
7174,11,824,15.379983535000479,2023-12-25,2023-12-25,5
7175,11,825,9.477512158160357,2023-01-01,2023-01-01,5
7176,11,825,20.736737099253254,2023-01-03,2023-01-03,3
7177,9,825,10.915438743862143,2023-01-06,2023-01-06,5
7178,9,825,19.1838284725623,2023-01-08,2023-01-08,2
7179,9,825,23.696930700248252,2023-01-09,2023-01-09,2
7180,11,825,15.85300849080144,2023-01-12,2023-01-12,5
7181,9,825,1.5117724273376925,2023-01-18,2023-01-18,4
7182,11,825,22.93278139642779,2023-01-28,2023-01-28,4
7183,11,825,9.584144524335382,2023-01-30,2023-01-30,3
7184,11,826,8.422218344280624,2023-01-31,2023-01-31,4
7185,11,826,9.36887325941727,2023-02-02,2023-02-02,4
7186,9,826,1.3620657503393592,2023-02-05,2023-02-05,2
7187,11,826,21.008598432828357,2023-02-11,2023-02-11,2
7188,11,826,7.555902736970425,2023-02-12,2023-02-12,4
7189,11,826,21.292049845030718,2023-02-13,2023-02-13,4
7190,11,826,4.374310582825847,2023-02-14,2023-02-14,4
7191,11,826,5.60753706766499,2023-02-15,2023-02-15,1
7192,9,826,9.547970465576688,2023-02-17,2023-02-17,5
7193,9,826,18.374616591162134,2023-02-21,2023-02-21,1
7194,9,826,12.443443628868392,2023-02-23,2023-02-23,1
7195,11,826,3.9273577083424396,2023-02-27,2023-02-27,2
7196,3,827,14.89457591003351,2023-03-02,2023-03-02,3
7197,3,827,9.746955960910677,2023-03-03,2023-03-03,5
7198,3,827,3.15732741564904,2023-03-05,2023-03-05,1
7199,2,827,16.028593503214598,2023-03-12,2023-03-12,5
7200,3,827,5.926302676501755,2023-03-13,2023-03-13,2
7201,2,827,11.248062591533172,2023-03-15,2023-03-15,3
7202,3,827,14.499323746366828,2023-03-17,2023-03-17,2
7203,2,827,3.9731235882869558,2023-03-18,2023-03-18,4
7204,3,827,6.983109997522221,2023-03-19,2023-03-19,5
7205,3,827,14.728516882070227,2023-03-21,2023-03-21,3
7206,2,827,7.321118368930165,2023-03-23,2023-03-23,4
7207,2,827,1.9767424572632117,2023-03-24,2023-03-24,1
7208,2,827,10.316185659243818,2023-03-26,2023-03-26,3
7209,3,827,7.135344798706828,2023-03-30,2023-03-30,4
7210,2,828,2.982685917369647,2023-04-02,2023-04-02,5
7211,2,828,16.478719190769965,2023-04-04,2023-04-04,3
7212,2,828,2.559442993865683,2023-04-08,2023-04-08,1
7213,3,828,10.713069084793103,2023-04-11,2023-04-11,1
7214,2,828,10.255339158481162,2023-04-12,2023-04-12,3
7215,3,828,3.883125632422305,2023-04-14,2023-04-14,1
7216,3,828,10.667889098103476,2023-04-19,2023-04-19,3
7217,3,828,8.684797540287816,2023-04-25,2023-04-25,4
7218,2,828,7.640392732631841,2023-04-29,2023-04-29,2
7219,2,829,3.7712819934354047,2023-05-01,2023-05-01,4
7220,2,829,13.00316851406901,2023-05-02,2023-05-02,1
7221,2,829,12.811877628356823,2023-05-04,2023-05-04,5
7222,3,829,3.7883559389556734,2023-05-04,2023-05-04,5
7223,3,829,7.292098882916772,2023-05-05,2023-05-05,4
7224,3,829,12.430633598721359,2023-05-11,2023-05-11,5
7225,2,829,10.692032779265213,2023-05-12,2023-05-12,5
7226,3,829,15.29869721725614,2023-05-16,2023-05-16,2
7227,3,829,4.1096242312229245,2023-05-20,2023-05-20,1
7228,3,829,6.8073710115455635,2023-05-22,2023-05-22,3
7229,3,829,6.196518696728641,2023-05-24,2023-05-24,3
7230,3,830,13.189330320277264,2023-05-31,2023-05-31,4
7231,3,830,12.854375426655778,2023-06-01,2023-06-01,4
7232,2,830,5.147992676665514,2023-06-02,2023-06-02,4
7233,2,830,13.289830190602485,2023-06-08,2023-06-08,1
7234,2,830,13.4843359622465,2023-06-10,2023-06-10,2
7235,3,830,15.448517926831874,2023-06-12,2023-06-12,3
7236,3,830,15.580501937121511,2023-06-15,2023-06-15,1
7237,3,830,5.726481238042819,2023-06-16,2023-06-16,5
7238,2,830,7.309167476886108,2023-06-19,2023-06-19,1
7239,2,830,2.8601419260336,2023-06-20,2023-06-20,1
7240,3,830,6.438913996726791,2023-06-21,2023-06-21,5
7241,12,831,10.382396248127272,2023-06-30,2023-06-30,3
7242,10,831,2.5222665076161044,2023-07-03,2023-07-03,1
7243,12,831,10.080360885217232,2023-07-04,2023-07-04,2
7244,10,831,12.01064106643901,2023-07-07,2023-07-07,3
7245,10,831,13.926664135143307,2023-07-08,2023-07-08,1
7246,12,831,1.4923699943194562,2023-07-11,2023-07-11,3
7247,10,831,10.751883663690379,2023-07-11,2023-07-11,3
7248,12,831,13.249028594393847,2023-07-14,2023-07-14,3
7249,12,831,8.759765345139682,2023-07-16,2023-07-16,3
7250,12,831,8.473548171376889,2023-07-20,2023-07-20,1
7251,10,831,14.375416830378775,2023-07-21,2023-07-21,3
7252,12,832,14.90405887912431,2023-08-06,2023-08-06,4
7253,10,832,6.461720600281152,2023-08-10,2023-08-10,1
7254,10,832,8.300745841218227,2023-08-12,2023-08-12,2
7255,12,832,5.878815144284931,2023-08-13,2023-08-13,5
7256,10,832,9.511849343679708,2023-08-15,2023-08-15,4
7257,10,832,4.3737189992582515,2023-08-16,2023-08-16,2
7258,10,832,3.4242436741159823,2023-08-18,2023-08-18,5
7259,10,832,11.282197529625035,2023-08-22,2023-08-22,3
7260,12,832,3.0923525909911835,2023-08-22,2023-08-22,2
7261,10,832,15.382590618695822,2023-08-24,2023-08-24,4
7262,12,832,11.615199009688084,2023-08-24,2023-08-24,3
7263,10,832,2.0286760988863803,2023-08-25,2023-08-25,1
7264,10,832,3.4356221853722975,2023-08-28,2023-08-28,1
7265,10,833,2.7396762180693663,2023-08-29,2023-08-29,3
7266,12,833,5.792142666438071,2023-08-30,2023-08-30,5
7267,12,833,13.290212524772045,2023-08-31,2023-08-31,3
7268,12,833,15.283118566605175,2023-09-07,2023-09-07,5
7269,10,833,9.170932532196092,2023-09-09,2023-09-09,2
7270,12,833,7.590226256957788,2023-09-14,2023-09-14,2
7271,12,833,0.813874616406444,2023-09-20,2023-09-20,3
7272,12,833,2.2212616713600597,2023-09-21,2023-09-21,5
7273,12,833,4.056791673639824,2023-09-23,2023-09-23,1
7274,10,833,6.729152306426008,2023-09-24,2023-09-24,1
7275,10,833,6.43523461322939,2023-09-26,2023-09-26,5
7276,12,833,6.9334760468719425,2023-09-27,2023-09-27,4
7277,11,834,6.645030113061443,2023-10-04,2023-10-04,4
7278,11,834,3.833207197329078,2023-10-07,2023-10-07,4
7279,11,834,5.094057388513896,2023-10-12,2023-10-12,1
7280,11,834,6.371147882368677,2023-10-20,2023-10-20,1
7281,11,834,17.01782241213025,2023-10-21,2023-10-21,4
7282,11,834,11.57623371213642,2023-10-23,2023-10-23,5
7283,11,835,9.361129964223274,2023-11-13,2023-11-13,3
7284,11,835,17.880419365725206,2023-11-14,2023-11-14,3
7285,11,835,9.950300835592913,2023-11-15,2023-11-15,5
7286,11,835,9.985993685279741,2023-11-16,2023-11-16,5
7287,11,835,6.240249128245405,2023-11-19,2023-11-19,2
7288,11,835,4.354916647107361,2023-11-22,2023-11-22,5
7289,11,835,9.012362162762788,2023-11-24,2023-11-24,1
7290,11,836,2.650531210115279,2023-11-27,2023-11-27,3
7291,11,836,11.787716832061113,2023-11-28,2023-11-28,2
7292,11,836,8.13464792358755,2023-11-29,2023-11-29,5
7293,11,836,10.237248273451554,2023-12-05,2023-12-05,5
7294,11,836,16.50815409308109,2023-12-07,2023-12-07,3
7295,11,836,13.147267796538678,2023-12-09,2023-12-09,2
7296,11,836,19.96537133441032,2023-12-14,2023-12-14,2
7297,11,836,19.477064664238647,2023-12-22,2023-12-22,3
7298,11,836,9.334037139311055,2023-12-23,2023-12-23,4
7299,11,836,17.333950784967197,2023-12-24,2023-12-24,4
7300,11,837,4.1053604890761255,2023-01-01,2023-01-01,4
7301,11,837,10.49344433374855,2023-01-03,2023-01-03,2
7302,11,837,7.195237677959779,2023-01-04,2023-01-04,2
7303,11,837,10.526306706076356,2023-01-05,2023-01-05,2
7304,9,837,1.471661902119363,2023-01-05,2023-01-05,3
7305,11,837,7.795438885942632,2023-01-11,2023-01-11,3
7306,11,837,7.425406360157925,2023-01-12,2023-01-12,2
7307,11,837,8.325525584376106,2023-01-16,2023-01-16,4
7308,9,837,6.919168394364646,2023-01-19,2023-01-19,4
7309,11,837,1.2976131571893637,2023-01-20,2023-01-20,2
7310,11,837,21.61020993890021,2023-01-21,2023-01-21,5
7311,9,837,10.675121808684626,2023-01-24,2023-01-24,5
7312,11,837,8.614961151108336,2023-01-25,2023-01-25,1
7313,11,837,14.923140844199796,2023-01-27,2023-01-27,4
7314,11,838,6.185221817831856,2023-01-31,2023-01-31,5
7315,11,838,19.355175873689557,2023-02-02,2023-02-02,2
7316,11,838,6.913491985533456,2023-02-04,2023-02-04,4
7317,9,838,12.374445588751168,2023-02-04,2023-02-04,2
7318,9,838,9.829828696272452,2023-02-05,2023-02-05,5
7319,11,838,14.67136437216785,2023-02-12,2023-02-12,2
7320,9,838,9.923837722262036,2023-02-13,2023-02-13,1
7321,11,838,15.140965864678213,2023-02-27,2023-02-27,3
7322,9,838,8.0002661571336,2023-02-28,2023-02-28,1
7323,9,838,6.816893840704189,2023-03-01,2023-03-01,3
7324,2,839,6.292493029978006,2023-03-11,2023-03-11,5
7325,2,839,2.1270465804537397,2023-03-12,2023-03-12,5
7326,3,839,10.309003041920622,2023-03-17,2023-03-17,3
7327,3,839,5.083223547654241,2023-03-19,2023-03-19,3
7328,3,839,12.758362432048564,2023-03-20,2023-03-20,1
7329,3,839,1.7143149480871778,2023-03-22,2023-03-22,5
7330,3,839,8.816151972408845,2023-03-24,2023-03-24,4
7331,3,839,1.6777314340935516,2023-03-25,2023-03-25,3
7332,2,839,5.238505445187884,2023-03-27,2023-03-27,3
7333,2,839,8.318469336330764,2023-03-28,2023-03-28,2
7334,3,839,6.766595717535788,2023-03-31,2023-03-31,4
7335,2,840,17.634676537838477,2023-04-03,2023-04-03,1
7336,3,840,7.711745239265893,2023-04-06,2023-04-06,4
7337,2,840,14.473499516380443,2023-04-07,2023-04-07,1
7338,2,840,8.461126085914263,2023-04-10,2023-04-10,2
7339,3,840,8.53869656137716,2023-04-13,2023-04-13,5
7340,2,840,14.102699376548536,2023-04-14,2023-04-14,2
7341,3,840,14.114821109403255,2023-04-15,2023-04-15,2
7342,3,840,0.9622933157943867,2023-04-17,2023-04-17,3
7343,3,840,1.187867918826444,2023-04-19,2023-04-19,4
7344,2,840,13.878149993312356,2023-04-24,2023-04-24,4
7345,2,840,6.290628537964095,2023-04-25,2023-04-25,3
7346,2,841,1.9224888206820883,2023-05-01,2023-05-01,5
7347,3,841,5.11532470616218,2023-05-03,2023-05-03,5
7348,3,841,15.570538292408878,2023-05-08,2023-05-08,5
7349,2,841,2.462724823200444,2023-05-14,2023-05-14,4
7350,3,841,14.219942474749132,2023-05-17,2023-05-17,5
7351,3,841,13.479442724653818,2023-05-20,2023-05-20,2
7352,3,841,13.887563424353623,2023-05-24,2023-05-24,3
7353,2,841,12.667517093508168,2023-05-24,2023-05-24,4
7354,2,841,14.764821566762492,2023-05-26,2023-05-26,5
7355,2,841,4.895594002096338,2023-05-27,2023-05-27,5
7356,2,842,13.517652575341192,2023-05-31,2023-05-31,4
7357,3,842,3.805755693550776,2023-06-02,2023-06-02,4
7358,2,842,5.362115684943676,2023-06-12,2023-06-12,4
7359,2,842,7.936211610828481,2023-06-18,2023-06-18,4
7360,2,842,10.515277694214364,2023-06-24,2023-06-24,1
7361,3,842,7.61002916661736,2023-06-29,2023-06-29,2
7362,10,843,4.518027490925383,2023-07-02,2023-07-02,3
7363,10,843,14.399647829771158,2023-07-03,2023-07-03,4
7364,10,843,13.939873546270078,2023-07-05,2023-07-05,2
